0.00.038.117 I cmn  common_param: common_params_print_info: verbosity = 3 (adjust with the `-lv N` CLI arg)
0.00.038.145 W srv  llama_server: embeddings enabled with n_batch (2048) > n_ubatch (512)
0.00.038.145 W srv  llama_server: setting n_batch = n_ubatch = 512 to avoid assertion failure
0.00.038.465 W srv  llama_server: -----------------
0.00.038.466 W srv  llama_server: CORS is set to allow all origins ('*') and no API key is set
0.00.038.467 W srv  llama_server: this can be a security risk (cross-origin attacks)
0.00.038.467 W srv  llama_server: more info: https://github.com/ggml-org/llama.cpp/pull/25655
0.00.038.467 W srv  llama_server: -----------------
0.00.039.680 I srv    load_model: loading model '/mnt/raid0/llm/models/bge-large-en-v1.5-f16.gguf'
0.00.244.663 W load: special_eos_id is not in special_eog_ids - the tokenizer config may be incorrect
0.00.367.838 W srv    load_model: speculative decoding not supported by this context
0.00.367.843 I srv    load_model: initializing, n_slots = 4, n_ctx_slot = 512, kv_unified = 'true'
0.00.369.366 I srv  llama_server: model loaded
0.00.369.373 I srv  llama_server: listening on http://127.0.0.1:8090
4.25.150.624 I slot get_availabl: id  2 | task -1 | selected slot by LRU, t_last = 3126266125806
4.25.150.626 I slot launch_slot_: id  2 | task 1841 | processing task, is_child = 0
4.25.159.490 I slot      release: id  2 | task 1841 | stop processing: n_tokens = 49, truncated = 0
4.25.160.437 I slot get_availabl: id  1 | task -1 | selected slot by LRU, t_last = 3126266135109
4.25.160.438 I slot launch_slot_: id  1 | task 1843 | processing task, is_child = 0
4.25.168.710 I slot      release: id  1 | task 1843 | stop processing: n_tokens = 46, truncated = 0
4.25.169.582 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 3126266144845
4.25.169.584 I slot launch_slot_: id  0 | task 1845 | processing task, is_child = 0
4.25.177.678 I slot      release: id  0 | task 1845 | stop processing: n_tokens = 42, truncated = 0
4.25.178.545 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = 3126266157321
4.25.178.546 I slot launch_slot_: id  3 | task 1847 | processing task, is_child = 0
4.25.189.933 I slot      release: id  3 | task 1847 | stop processing: n_tokens = 58, truncated = 0
4.25.190.780 I slot get_availabl: id  2 | task -1 | selected slot by LRU, t_last = 3126266167641
4.25.190.781 I slot launch_slot_: id  2 | task 1849 | processing task, is_child = 0
4.25.199.254 I slot      release: id  2 | task 1849 | stop processing: n_tokens = 56, truncated = 0
4.25.200.161 I slot get_availabl: id  1 | task -1 | selected slot by LRU, t_last = 3126266176862
4.25.200.162 I slot launch_slot_: id  1 | task 1851 | processing task, is_child = 0
4.25.208.931 I slot      release: id  1 | task 1851 | stop processing: n_tokens = 62, truncated = 0
4.25.209.845 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 3126266185830
4.25.209.847 I slot launch_slot_: id  0 | task 1853 | processing task, is_child = 0
4.25.218.075 I slot      release: id  0 | task 1853 | stop processing: n_tokens = 47, truncated = 0
4.25.218.975 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = 3126266198085
4.25.218.976 I slot launch_slot_: id  3 | task 1855 | processing task, is_child = 0
4.25.229.348 I slot      release: id  3 | task 1855 | stop processing: n_tokens = 49, truncated = 0
4.25.230.206 I slot get_availabl: id  2 | task -1 | selected slot by LRU, t_last = 3126266207406
4.25.230.208 I slot launch_slot_: id  2 | task 1857 | processing task, is_child = 0
4.25.240.798 I slot      release: id  2 | task 1857 | stop processing: n_tokens = 52, truncated = 0
4.25.241.664 I slot get_availabl: id  1 | task -1 | selected slot by LRU, t_last = 3126266217083
4.25.241.666 I slot launch_slot_: id  1 | task 1859 | processing task, is_child = 0
4.25.249.923 I slot      release: id  1 | task 1859 | stop processing: n_tokens = 44, truncated = 0
4.25.250.791 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 3126266226227
4.25.250.792 I slot launch_slot_: id  0 | task 1861 | processing task, is_child = 0
4.25.259.669 I slot      release: id  0 | task 1861 | stop processing: n_tokens = 49, truncated = 0
4.25.260.607 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = 3126266237499
4.25.260.609 I slot launch_slot_: id  3 | task 1863 | processing task, is_child = 0
4.25.270.308 I slot      release: id  3 | task 1863 | stop processing: n_tokens = 52, truncated = 0
4.25.271.198 I slot get_availabl: id  2 | task -1 | selected slot by LRU, t_last = 3126266248950
4.25.271.199 I slot launch_slot_: id  2 | task 1865 | processing task, is_child = 0
4.25.282.171 I slot      release: id  2 | task 1865 | stop processing: n_tokens = 59, truncated = 0
4.25.283.104 I slot get_availabl: id  1 | task -1 | selected slot by LRU, t_last = 3126266258075
4.25.283.105 I slot launch_slot_: id  1 | task 1867 | processing task, is_child = 0
4.25.291.320 I slot      release: id  1 | task 1867 | stop processing: n_tokens = 47, truncated = 0
4.25.292.210 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 3126266267821
4.25.292.212 I slot launch_slot_: id  0 | task 1869 | processing task, is_child = 0
4.25.300.306 I slot      release: id  0 | task 1869 | stop processing: n_tokens = 44, truncated = 0
4.25.301.202 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = 3126266278460
4.25.301.204 I slot launch_slot_: id  3 | task 1871 | processing task, is_child = 0
4.25.309.518 I slot      release: id  3 | task 1871 | stop processing: n_tokens = 55, truncated = 0
4.25.310.421 I slot get_availabl: id  2 | task -1 | selected slot by LRU, t_last = 3126266290323
4.25.310.423 I slot launch_slot_: id  2 | task 1873 | processing task, is_child = 0
4.25.322.658 I slot      release: id  2 | task 1873 | stop processing: n_tokens = 62, truncated = 0
4.25.323.597 I slot get_availabl: id  1 | task -1 | selected slot by LRU, t_last = 3126266299472
4.25.323.598 I slot launch_slot_: id  1 | task 1875 | processing task, is_child = 0
4.25.332.106 I slot      release: id  1 | task 1875 | stop processing: n_tokens = 55, truncated = 0
4.25.333.016 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 3126266308458
4.25.333.017 I slot launch_slot_: id  0 | task 1877 | processing task, is_child = 0
4.25.341.500 I slot      release: id  0 | task 1877 | stop processing: n_tokens = 53, truncated = 0
4.25.342.338 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = 3126266317670
4.25.342.339 I slot launch_slot_: id  3 | task 1879 | processing task, is_child = 0
4.25.351.118 I slot      release: id  3 | task 1879 | stop processing: n_tokens = 49, truncated = 0
4.25.351.961 I slot get_availabl: id  2 | task -1 | selected slot by LRU, t_last = 3126266330810
4.25.351.963 I slot launch_slot_: id  2 | task 1881 | processing task, is_child = 0
4.25.362.454 I slot      release: id  2 | task 1881 | stop processing: n_tokens = 61, truncated = 0
4.25.363.345 I slot get_availabl: id  1 | task -1 | selected slot by LRU, t_last = 3126266340258
4.25.363.347 I slot launch_slot_: id  1 | task 1883 | processing task, is_child = 0
4.25.371.303 I slot      release: id  1 | task 1883 | stop processing: n_tokens = 30, truncated = 0
4.25.372.195 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 3126266349651
4.25.372.197 I slot launch_slot_: id  0 | task 1885 | processing task, is_child = 0
4.25.380.823 I slot      release: id  0 | task 1885 | stop processing: n_tokens = 71, truncated = 0
4.25.381.700 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = 3126266359270
4.25.381.702 I slot launch_slot_: id  3 | task 1887 | processing task, is_child = 0
4.25.390.199 I slot      release: id  3 | task 1887 | stop processing: n_tokens = 53, truncated = 0
4.25.391.071 I slot get_availabl: id  2 | task -1 | selected slot by LRU, t_last = 3126266370606
4.25.391.073 I slot launch_slot_: id  2 | task 1889 | processing task, is_child = 0
4.25.399.989 I slot      release: id  2 | task 1889 | stop processing: n_tokens = 52, truncated = 0
4.25.400.862 I slot get_availabl: id  1 | task -1 | selected slot by LRU, t_last = 3126266379454
4.25.400.863 I slot launch_slot_: id  1 | task 1891 | processing task, is_child = 0
4.25.412.382 I slot      release: id  1 | task 1891 | stop processing: n_tokens = 54, truncated = 0
4.25.413.295 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 3126266388974
4.25.413.297 I slot launch_slot_: id  0 | task 1893 | processing task, is_child = 0
4.25.421.684 I slot      release: id  0 | task 1893 | stop processing: n_tokens = 57, truncated = 0
4.25.422.582 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = 3126266398351
4.25.422.584 I slot launch_slot_: id  3 | task 1895 | processing task, is_child = 0
4.25.431.019 I slot      release: id  3 | task 1895 | stop processing: n_tokens = 54, truncated = 0
4.25.431.919 I slot get_availabl: id  2 | task -1 | selected slot by LRU, t_last = 3126266408140
4.25.431.921 I slot launch_slot_: id  2 | task 1897 | processing task, is_child = 0
4.25.440.705 I slot      release: id  2 | task 1897 | stop processing: n_tokens = 51, truncated = 0
4.25.441.591 I slot get_availabl: id  1 | task -1 | selected slot by LRU, t_last = 3126266420534
4.25.441.593 I slot launch_slot_: id  1 | task 1899 | processing task, is_child = 0
4.25.453.224 I slot      release: id  1 | task 1899 | stop processing: n_tokens = 55, truncated = 0
4.25.454.141 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 3126266429836
4.25.454.143 I slot launch_slot_: id  0 | task 1901 | processing task, is_child = 0
4.25.462.591 I slot      release: id  0 | task 1901 | stop processing: n_tokens = 57, truncated = 0
4.25.463.526 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = 3126266439170
4.25.463.528 I slot launch_slot_: id  3 | task 1903 | processing task, is_child = 0
4.25.472.312 I slot      release: id  3 | task 1903 | stop processing: n_tokens = 51, truncated = 0
4.25.473.210 I slot get_availabl: id  2 | task -1 | selected slot by LRU, t_last = 3126266448857
4.25.473.212 I slot launch_slot_: id  2 | task 1905 | processing task, is_child = 0
4.25.481.705 I slot      release: id  2 | task 1905 | stop processing: n_tokens = 65, truncated = 0
4.25.482.649 I slot get_availabl: id  1 | task -1 | selected slot by LRU, t_last = 3126266461376
4.25.482.651 I slot launch_slot_: id  1 | task 1907 | processing task, is_child = 0
4.25.494.055 I slot      release: id  1 | task 1907 | stop processing: n_tokens = 52, truncated = 0
4.25.494.957 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 3126266470743
4.25.494.959 I slot launch_slot_: id  0 | task 1909 | processing task, is_child = 0
4.25.504.081 I slot      release: id  0 | task 1909 | stop processing: n_tokens = 57, truncated = 0
4.25.504.984 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = 3126266480463
4.25.504.986 I slot launch_slot_: id  3 | task 1911 | processing task, is_child = 0
4.25.515.779 I slot      release: id  3 | task 1911 | stop processing: n_tokens = 57, truncated = 0
4.25.516.698 I slot get_availabl: id  2 | task -1 | selected slot by LRU, t_last = 3126266489857
4.25.516.731 I slot launch_slot_: id  2 | task 1913 | processing task, is_child = 0
4.25.525.609 I slot      release: id  2 | task 1913 | stop processing: n_tokens = 52, truncated = 0
4.25.526.516 I slot get_availabl: id  1 | task -1 | selected slot by LRU, t_last = 3126266502207
4.25.526.518 I slot launch_slot_: id  1 | task 1915 | processing task, is_child = 0
4.25.537.336 I slot      release: id  1 | task 1915 | stop processing: n_tokens = 54, truncated = 0
4.25.538.249 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 3126266512233
4.25.538.250 I slot launch_slot_: id  0 | task 1917 | processing task, is_child = 0
4.25.547.472 I slot      release: id  0 | task 1917 | stop processing: n_tokens = 63, truncated = 0
4.25.548.379 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = 3126266523931
4.25.548.381 I slot launch_slot_: id  3 | task 1919 | processing task, is_child = 0
4.25.557.106 I slot      release: id  3 | task 1919 | stop processing: n_tokens = 78, truncated = 0
4.25.558.051 I slot get_availabl: id  2 | task -1 | selected slot by LRU, t_last = 3126266533762
4.25.558.053 I slot launch_slot_: id  2 | task 1921 | processing task, is_child = 0
4.25.566.406 I slot      release: id  2 | task 1921 | stop processing: n_tokens = 55, truncated = 0
4.25.567.313 I slot get_availabl: id  1 | task -1 | selected slot by LRU, t_last = 3126266545487
4.25.567.315 I slot launch_slot_: id  1 | task 1923 | processing task, is_child = 0
4.25.577.595 I slot      release: id  1 | task 1923 | stop processing: n_tokens = 51, truncated = 0
4.25.578.548 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 3126266555624
4.25.578.550 I slot launch_slot_: id  0 | task 1925 | processing task, is_child = 0
4.25.589.019 I slot      release: id  0 | task 1925 | stop processing: n_tokens = 60, truncated = 0
4.25.589.954 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = 3126266565257
4.25.589.956 I slot launch_slot_: id  3 | task 1927 | processing task, is_child = 0
4.25.598.143 I slot      release: id  3 | task 1927 | stop processing: n_tokens = 43, truncated = 0
4.25.599.087 I slot get_availabl: id  2 | task -1 | selected slot by LRU, t_last = 3126266574557
4.25.599.089 I slot launch_slot_: id  2 | task 1929 | processing task, is_child = 0
4.25.607.532 I slot      release: id  2 | task 1929 | stop processing: n_tokens = 54, truncated = 0
4.25.608.460 I slot get_availabl: id  1 | task -1 | selected slot by LRU, t_last = 3126266585747
4.25.608.462 I slot launch_slot_: id  1 | task 1931 | processing task, is_child = 0
4.25.616.936 I slot      release: id  1 | task 1931 | stop processing: n_tokens = 56, truncated = 0
4.25.617.823 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 3126266597170
4.25.617.824 I slot launch_slot_: id  0 | task 1933 | processing task, is_child = 0
4.25.630.106 I slot      release: id  0 | task 1933 | stop processing: n_tokens = 52, truncated = 0
4.25.631.031 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = 3126266606295
4.25.631.033 I slot launch_slot_: id  3 | task 1935 | processing task, is_child = 0
4.25.639.502 I slot      release: id  3 | task 1935 | stop processing: n_tokens = 58, truncated = 0
4.25.640.401 I slot get_availabl: id  2 | task -1 | selected slot by LRU, t_last = 3126266615684
4.25.640.403 I slot launch_slot_: id  2 | task 1937 | processing task, is_child = 0
4.25.649.116 I slot      release: id  2 | task 1937 | stop processing: n_tokens = 50, truncated = 0
4.25.650.038 I slot get_availabl: id  1 | task -1 | selected slot by LRU, t_last = 3126266625087
4.25.650.040 I slot launch_slot_: id  1 | task 1939 | processing task, is_child = 0
4.25.658.502 I slot      release: id  1 | task 1939 | stop processing: n_tokens = 55, truncated = 0
4.25.659.489 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 3126266638257
4.25.659.491 I slot launch_slot_: id  0 | task 1941 | processing task, is_child = 0
4.25.672.300 I slot      release: id  0 | task 1941 | stop processing: n_tokens = 52, truncated = 0
4.25.673.208 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = 3126266647653
4.25.673.210 I slot launch_slot_: id  3 | task 1943 | processing task, is_child = 0
4.25.683.748 I slot      release: id  3 | task 1943 | stop processing: n_tokens = 52, truncated = 0
4.25.684.690 I slot get_availabl: id  2 | task -1 | selected slot by LRU, t_last = 3126266657268
4.25.684.692 I slot launch_slot_: id  2 | task 1945 | processing task, is_child = 0
4.25.693.425 I slot      release: id  2 | task 1945 | stop processing: n_tokens = 51, truncated = 0
4.25.694.345 I slot get_availabl: id  1 | task -1 | selected slot by LRU, t_last = 3126266666654
4.25.694.346 I slot launch_slot_: id  1 | task 1947 | processing task, is_child = 0
4.25.702.605 I slot      release: id  1 | task 1947 | stop processing: n_tokens = 54, truncated = 0
4.25.703.542 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 3126266680452
4.25.703.543 I slot launch_slot_: id  0 | task 1949 | processing task, is_child = 0
4.25.715.668 I slot      release: id  0 | task 1949 | stop processing: n_tokens = 56, truncated = 0
4.25.716.637 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = 3126266691900
4.25.716.639 I slot launch_slot_: id  3 | task 1951 | processing task, is_child = 0
4.25.725.136 I slot      release: id  3 | task 1951 | stop processing: n_tokens = 54, truncated = 0
4.25.726.000 I slot get_availabl: id  2 | task -1 | selected slot by LRU, t_last = 3126266701576
4.25.726.002 I slot launch_slot_: id  2 | task 1953 | processing task, is_child = 0
4.25.734.449 I slot      release: id  2 | task 1953 | stop processing: n_tokens = 57, truncated = 0
4.25.735.326 I slot get_availabl: id  1 | task -1 | selected slot by LRU, t_last = 3126266710756
4.25.735.328 I slot launch_slot_: id  1 | task 1955 | processing task, is_child = 0
4.25.745.259 I slot      release: id  1 | task 1955 | stop processing: n_tokens = 57, truncated = 0
4.25.746.106 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 3126266723820
4.25.746.155 I slot launch_slot_: id  0 | task 1957 | processing task, is_child = 0
4.25.757.589 I slot      release: id  0 | task 1957 | stop processing: n_tokens = 54, truncated = 0
4.25.758.408 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = 3126266733288
4.25.758.410 I slot launch_slot_: id  3 | task 1959 | processing task, is_child = 0
4.25.767.174 I slot      release: id  3 | task 1959 | stop processing: n_tokens = 52, truncated = 0
4.25.768.134 I slot get_availabl: id  2 | task -1 | selected slot by LRU, t_last = 3126266742601
4.25.768.136 I slot launch_slot_: id  2 | task 1961 | processing task, is_child = 0
4.25.776.471 I slot      release: id  2 | task 1961 | stop processing: n_tokens = 56, truncated = 0
4.25.777.385 I slot get_availabl: id  1 | task -1 | selected slot by LRU, t_last = 3126266753410
4.25.777.387 I slot launch_slot_: id  1 | task 1963 | processing task, is_child = 0
4.25.785.793 I slot      release: id  1 | task 1963 | stop processing: n_tokens = 55, truncated = 0
4.25.786.716 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 3126266765741
4.25.786.718 I slot launch_slot_: id  0 | task 1965 | processing task, is_child = 0
4.25.796.303 I slot      release: id  0 | task 1965 | stop processing: n_tokens = 61, truncated = 0
4.25.797.218 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, sim_best = 0.125 (> 0.100 thold), f_keep = 0.049
4.25.797.220 I slot launch_slot_: id  0 | task 1967 | processing task, is_child = 0
4.25.806.098 I slot      release: id  0 | task 1967 | stop processing: n_tokens = 24, truncated = 0
4.25.807.018 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = 3126266775325
4.25.807.020 I slot launch_slot_: id  3 | task 1969 | processing task, is_child = 0
4.25.815.596 I slot      release: id  3 | task 1969 | stop processing: n_tokens = 58, truncated = 0
4.25.816.496 I slot get_availabl: id  2 | task -1 | selected slot by LRU, t_last = 3126266784623
4.25.816.498 I slot launch_slot_: id  2 | task 1971 | processing task, is_child = 0
4.25.824.758 I slot      release: id  2 | task 1971 | stop processing: n_tokens = 48, truncated = 0
4.25.826.190 I slot get_availabl: id  1 | task -1 | selected slot by LRU, t_last = 3126266793945
4.25.826.192 I slot launch_slot_: id  1 | task 1973 | processing task, is_child = 0
4.25.834.615 I slot      release: id  1 | task 1973 | stop processing: n_tokens = 54, truncated = 0
4.25.835.505 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 3126266814249
4.25.835.507 I slot launch_slot_: id  0 | task 1975 | processing task, is_child = 0
4.25.847.797 I slot      release: id  0 | task 1975 | stop processing: n_tokens = 61, truncated = 0
4.25.848.640 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = 3126266823747
4.25.848.642 I slot launch_slot_: id  3 | task 1977 | processing task, is_child = 0
4.25.857.428 I slot      release: id  3 | task 1977 | stop processing: n_tokens = 51, truncated = 0
4.25.858.293 I slot get_availabl: id  2 | task -1 | selected slot by LRU, t_last = 3126266832910
4.25.858.294 I slot launch_slot_: id  2 | task 1979 | processing task, is_child = 0
4.25.866.668 I slot      release: id  2 | task 1979 | stop processing: n_tokens = 58, truncated = 0
4.25.867.535 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, sim_best = 0.206 (> 0.100 thold), f_keep = 0.241
4.25.867.536 I slot launch_slot_: id  2 | task 1981 | processing task, is_child = 0
4.25.875.987 I slot      release: id  2 | task 1981 | stop processing: n_tokens = 68, truncated = 0
4.25.876.871 I slot get_availabl: id  1 | task -1 | selected slot by LRU, t_last = 3126266842767
4.25.876.872 I slot launch_slot_: id  1 | task 1983 | processing task, is_child = 0
4.25.887.699 I slot      release: id  1 | task 1983 | stop processing: n_tokens = 58, truncated = 0
4.25.888.677 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 3126266855949
4.25.888.679 I slot launch_slot_: id  0 | task 1985 | processing task, is_child = 0
4.25.897.966 I slot      release: id  0 | task 1985 | stop processing: n_tokens = 50, truncated = 0
4.25.898.825 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = 3126266865580
4.25.898.827 I slot launch_slot_: id  3 | task 1987 | processing task, is_child = 0
4.25.907.173 I slot      release: id  3 | task 1987 | stop processing: n_tokens = 54, truncated = 0
4.25.907.989 I slot get_availabl: id  2 | task -1 | selected slot by LRU, t_last = 3126266884139
4.25.907.990 I slot launch_slot_: id  2 | task 1989 | processing task, is_child = 0
4.25.916.840 I slot      release: id  2 | task 1989 | stop processing: n_tokens = 52, truncated = 0
4.25.917.678 I slot get_availabl: id  1 | task -1 | selected slot by LRU, t_last = 3126266895851
4.25.917.679 I slot launch_slot_: id  1 | task 1991 | processing task, is_child = 0
4.25.927.175 I slot      release: id  1 | task 1991 | stop processing: n_tokens = 53, truncated = 0
4.25.927.971 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 3126266906118
4.25.927.973 I slot launch_slot_: id  0 | task 1993 | processing task, is_child = 0
4.25.938.126 I slot      release: id  0 | task 1993 | stop processing: n_tokens = 43, truncated = 0
4.25.939.042 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = 3126266915325
4.25.939.044 I slot launch_slot_: id  3 | task 1995 | processing task, is_child = 0
4.25.948.015 I slot      release: id  3 | task 1995 | stop processing: n_tokens = 97, truncated = 0
4.25.948.918 I slot get_availabl: id  2 | task -1 | selected slot by LRU, t_last = 3126266924992
4.25.948.920 I slot launch_slot_: id  2 | task 1997 | processing task, is_child = 0
4.25.957.226 I slot      release: id  2 | task 1997 | stop processing: n_tokens = 47, truncated = 0
4.25.958.136 I slot get_availabl: id  1 | task -1 | selected slot by LRU, t_last = 3126266935327
4.25.958.138 I slot launch_slot_: id  1 | task 1999 | processing task, is_child = 0
4.25.966.674 I slot      release: id  1 | task 1999 | stop processing: n_tokens = 67, truncated = 0
4.25.967.560 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 3126266946277
4.25.967.562 I slot launch_slot_: id  0 | task 2001 | processing task, is_child = 0
4.25.978.489 I slot      release: id  0 | task 2001 | stop processing: n_tokens = 32, truncated = 0
4.25.979.386 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = 3126266956167
4.25.979.388 I slot launch_slot_: id  3 | task 2003 | processing task, is_child = 0
4.25.988.117 I slot      release: id  3 | task 2003 | stop processing: n_tokens = 52, truncated = 0
4.25.989.025 I slot get_availabl: id  2 | task -1 | selected slot by LRU, t_last = 3126266965378
4.25.989.026 I slot launch_slot_: id  2 | task 2005 | processing task, is_child = 0
4.25.997.209 I slot      release: id  2 | task 2005 | stop processing: n_tokens = 44, truncated = 0
4.25.998.109 I slot get_availabl: id  1 | task -1 | selected slot by LRU, t_last = 3126266974826
4.25.998.111 I slot launch_slot_: id  1 | task 2007 | processing task, is_child = 0
4.26.006.462 I slot      release: id  1 | task 2007 | stop processing: n_tokens = 56, truncated = 0
4.26.007.409 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 3126266986641
4.26.007.410 I slot launch_slot_: id  0 | task 2009 | processing task, is_child = 0
4.26.018.909 I slot      release: id  0 | task 2009 | stop processing: n_tokens = 51, truncated = 0
4.26.020.049 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = 3126266996269
4.26.020.050 I slot launch_slot_: id  3 | task 2011 | processing task, is_child = 0
4.26.028.349 I slot      release: id  3 | task 2011 | stop processing: n_tokens = 42, truncated = 0
4.26.029.282 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.132 (> 0.100 thold), f_keep = 0.167
4.26.029.283 I slot launch_slot_: id  3 | task 2013 | processing task, is_child = 0
4.26.037.614 I slot      release: id  3 | task 2013 | stop processing: n_tokens = 53, truncated = 0
4.26.038.440 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.115 (> 0.100 thold), f_keep = 0.132
4.26.038.442 I slot launch_slot_: id  3 | task 2015 | processing task, is_child = 0
4.26.046.877 I slot      release: id  3 | task 2015 | stop processing: n_tokens = 61, truncated = 0
4.26.047.776 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.137 (> 0.100 thold), f_keep = 0.115
4.26.047.777 I slot launch_slot_: id  3 | task 2017 | processing task, is_child = 0
4.26.057.978 I slot      release: id  3 | task 2017 | stop processing: n_tokens = 51, truncated = 0
4.26.058.827 I slot get_availabl: id  2 | task -1 | selected slot by LRU, t_last = 3126267005360
4.26.058.828 I slot launch_slot_: id  2 | task 2019 | processing task, is_child = 0
4.26.069.145 I slot      release: id  2 | task 2019 | stop processing: n_tokens = 56, truncated = 0
4.26.069.999 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, sim_best = 0.180 (> 0.100 thold), f_keep = 0.161
4.26.070.001 I slot launch_slot_: id  2 | task 2021 | processing task, is_child = 0
4.26.148.359 I slot      release: id  2 | task 2021 | stop processing: n_tokens = 50, truncated = 0
4.26.149.382 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, sim_best = 0.220 (> 0.100 thold), f_keep = 0.180
4.26.149.385 I slot launch_slot_: id  2 | task 2023 | processing task, is_child = 0
4.26.157.536 I slot      release: id  2 | task 2023 | stop processing: n_tokens = 41, truncated = 0
4.26.158.485 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, sim_best = 0.173 (> 0.100 thold), f_keep = 0.220
4.26.158.487 I slot launch_slot_: id  2 | task 2025 | processing task, is_child = 0
4.26.167.262 I slot      release: id  2 | task 2025 | stop processing: n_tokens = 52, truncated = 0
4.26.168.214 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, sim_best = 0.176 (> 0.100 thold), f_keep = 0.173
4.26.168.216 I slot launch_slot_: id  2 | task 2027 | processing task, is_child = 0
4.26.181.006 I slot      release: id  2 | task 2027 | stop processing: n_tokens = 51, truncated = 0
4.26.181.959 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, sim_best = 0.148 (> 0.100 thold), f_keep = 0.176
4.26.181.960 I slot launch_slot_: id  2 | task 2029 | processing task, is_child = 0
4.26.190.341 I slot      release: id  2 | task 2029 | stop processing: n_tokens = 61, truncated = 0
4.26.191.279 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, sim_best = 0.170 (> 0.100 thold), f_keep = 0.148
4.26.191.281 I slot launch_slot_: id  2 | task 2031 | processing task, is_child = 0
4.26.199.744 I slot      release: id  2 | task 2031 | stop processing: n_tokens = 53, truncated = 0
4.26.200.638 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, sim_best = 0.155 (> 0.100 thold), f_keep = 0.170
4.26.200.639 I slot launch_slot_: id  2 | task 2033 | processing task, is_child = 0
4.26.209.041 I slot      release: id  2 | task 2033 | stop processing: n_tokens = 58, truncated = 0
4.26.209.966 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, sim_best = 0.180 (> 0.100 thold), f_keep = 0.155
4.26.209.968 I slot launch_slot_: id  2 | task 2035 | processing task, is_child = 0
4.26.221.429 I slot      release: id  2 | task 2035 | stop processing: n_tokens = 50, truncated = 0
4.26.222.374 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, sim_best = 0.220 (> 0.100 thold), f_keep = 0.180
4.26.222.382 I slot launch_slot_: id  2 | task 2038 | processing task, is_child = 0
